"","Level","Date","State FIPS","State Postal Code","County FIPS","County Name","Population Staying at Home","Population Not Staying at Home","Number of Trips","Number of Trips <1","Number of Trips 1-3","Number of Trips 3-5","Number of Trips 5-10","Number of Trips 10-25","Number of Trips 25-50","Number of Trips 50-100","Number of Trips 100-250","Number of Trips 250-500","Number of Trips >=500","Row ID"
"129","State",2019-08-07,"24","MD",NA,NA,1139723,4884527,28619480,6672798,6874472,3297195,4642337,5298012,1435749,229525,99647,27955,41790,"24-00000-20190807"
"130","State",2019-08-08,"24","MD",NA,NA,1113801,4910449,27072558,6110387,6387000,3195850,4624358,4961513,1296727,229382,107099,60712,99530,"24-00000-20190808"
"131","State",2019-08-09,"24","MD",NA,NA,955505,5068745,28659359,6633264,6691666,3441346,4890188,5029215,1414761,285049,150147,67019,56704,"24-00000-20190809"
"132","State",2019-08-10,"24","MD",NA,NA,1032618,4991632,28427266,6730530,6801851,3404040,4883957,4715829,1305081,300576,155020,67983,62399,"24-00000-20190810"
"133","State",2019-08-11,"24","MD",NA,NA,1134051,4890199,25367041,5794369,6135886,3171312,4475767,4031121,1132874,286004,184811,82256,72641,"24-00000-20190811"
"134","State",2019-08-12,"24","MD",NA,NA,1099404,4924846,26667403,6074953,6091534,3220839,4749945,4653001,1348219,257082,129111,70035,72684,"24-00000-20190812"
"135","State",2019-08-13,"24","MD",NA,NA,1087482,4936768,26851403,6124964,6140242,3292014,4707812,4714296,1383692,247687,109764,64326,66606,"24-00000-20190813"
"136","State",2019-08-14,"24","MD",NA,NA,1056287,4967963,27865166,6313984,6405516,3503480,4924203,4799185,1421964,256616,123809,58665,57744,"24-00000-20190814"
"137","State",2019-08-15,"24","MD",NA,NA,1087691,4936559,27255562,6109296,6283792,3367288,4781901,4769026,1395859,271075,125475,68831,83019,"24-00000-20190815"
"138","State",2019-08-16,"24","MD",NA,NA,944929,5079321,28871014,6578943,6808010,3664724,4862253,4872039,1509112,313368,141460,61281,59824,"24-00000-20190816"
"139","State",2019-08-17,"24","MD",NA,NA,974075,5050175,29312024,6897995,7245633,3752358,4931575,4514871,1371121,327882,147520,61812,61257,"24-00000-20190817"
"140","State",2019-08-18,"24","MD",NA,NA,1089139,4935111,24882688,5623477,6296221,3121470,4307883,3703104,1184268,314076,178959,68905,84325,"24-00000-20190818"
"141","State",2019-08-19,"24","MD",NA,NA,1033378,4990872,26419375,6000558,6309651,3262489,4494913,4420441,1391888,274693,123123,58543,83076,"24-00000-20190819"
"142","State",2019-08-20,"24","MD",NA,NA,1069745,4954505,26310869,5870549,6285947,3223866,4434768,4554602,1427209,266757,111745,59316,76110,"24-00000-20190820"
"143","State",2019-08-21,"24","MD",NA,NA,1040971,4983279,28091657,6523339,6734397,3455788,4717562,4709710,1450127,277096,108988,53026,61624,"24-00000-20190821"
"144","State",2019-08-22,"24","MD",NA,NA,1027769,4996481,26656753,5934497,6345201,3342240,4510414,4561482,1405968,275650,120177,68488,92636,"24-00000-20190822"
"145","State",2019-08-23,"24","MD",NA,NA,1077916,4946334,27315666,6029084,6538005,3429362,4598953,4658827,1474272,297939,149778,68172,71274,"24-00000-20190823"
"146","State",2019-08-24,"24","MD",NA,NA,1088003,4936247,28275350,6470744,7124428,3517502,4772777,4386107,1372579,322005,159297,72741,77170,"24-00000-20190824"
"147","State",2019-08-25,"24","MD",NA,NA,1067860,4956390,24983613,5650698,6336337,3052312,4249198,3854645,1181028,309126,170695,80382,99192,"24-00000-20190825"
"148","State",2019-08-26,"24","MD",NA,NA,1029406,4994844,26450502,5954673,6182610,3206721,4627658,4517963,1392111,281003,127350,70549,89864,"24-00000-20190826"
"149","State",2019-08-27,"24","MD",NA,NA,1005070,5019180,26812412,5991861,6294459,3380270,4603918,4600683,1418530,269476,117239,60383,75593,"24-00000-20190827"
"150","State",2019-08-28,"24","MD",NA,NA,1008814,5015436,27767309,6264324,6612733,3546810,4645342,4729528,1462924,284642,111045,53256,56705,"24-00000-20190828"
"151","State",2019-08-29,"24","MD",NA,NA,1035445,4988805,26517801,5766361,6183456,3420501,4623500,4587277,1368367,282267,121249,67446,97377,"24-00000-20190829"
"152","State",2019-08-30,"24","MD",NA,NA,1017554,5006696,28005589,6185984,6540604,3555688,4793227,4928153,1429538,298498,143732,62718,67447,"24-00000-20190830"
"153","State",2019-08-31,"24","MD",NA,NA,1128055,4896195,27703953,6315421,6732950,3478260,4571675,4676809,1338265,311901,146689,59334,72649,"24-00000-20190831"
"154","State",2019-09-01,"24","MD",NA,NA,1159850,4864400,27685316,6123524,7028673,3505028,4618780,4617183,1208121,286600,155746,64520,77141,"24-00000-20190901"
"155","State",2019-09-02,"24","MD",NA,NA,1210995,4813255,25904004,5809840,6814769,3206987,4252750,4134032,1101849,274569,171374,65473,72361,"24-00000-20190902"
"156","State",2019-09-03,"24","MD",NA,NA,1048632,4975618,26755661,5919242,6334656,3235868,4599254,4855478,1351658,238081,98675,49983,72766,"24-00000-20190903"
"157","State",2019-09-04,"24","MD",NA,NA,1031740,4992510,27781875,6189741,6609754,3293570,4687519,5159970,1417427,228306,96878,46920,51790,"24-00000-20190904"
"158","State",2019-09-05,"24","MD",NA,NA,1019389,5004861,26361437,5587034,6026922,3255753,4673510,4966638,1377693,243009,101534,49862,79482,"24-00000-20190905"
"159","State",2019-09-06,"24","MD",NA,NA,1027004,4997246,27698525,6099732,6472182,3355257,4755340,5110490,1403925,269603,128197,40911,62888,"24-00000-20190906"
"160","State",2019-09-07,"24","MD",NA,NA,1133882,4890368,28110300,6333220,6888451,3374452,4675627,5003722,1316823,282396,134213,36837,64559,"24-00000-20190907"
