"","Level","Date","State FIPS","State Postal Code","County FIPS","County Name","Population Staying at Home","Population Not Staying at Home","Number of Trips","Number of Trips <1","Number of Trips 1-3","Number of Trips 3-5","Number of Trips 5-10","Number of Trips 10-25","Number of Trips 25-50","Number of Trips 50-100","Number of Trips 100-250","Number of Trips 250-500","Number of Trips >=500","Row ID"
"89","County",2019-04-30,"10","DE","10003","New Castle County",103359,454266,2150754,527842,526363,251087,372790,323577,98565,29478,14912,3572,2568,"10-10003-20190430"
"90","County",2019-04-30,"10","DE","10005","Sussex County",36399,192186,877960,155057,207525,95647,158640,169122,56607,20346,9298,5094,624,"10-10005-20190430"
"91","County",2019-05-01,"10","DE","10001","Kent County",29030,148974,720221,147580,202278,88717,106217,90445,57891,17437,5690,3376,590,"10-10001-20190501"
"92","County",2019-05-01,"10","DE","10003","New Castle County",105965,451660,2148196,525218,531533,249679,372119,328023,97878,25920,11973,3443,2410,"10-10003-20190501"
"93","County",2019-05-01,"10","DE","10005","Sussex County",38400,190185,904548,156687,219015,102981,157728,178425,60186,17530,6918,4593,485,"10-10005-20190501"
"94","County",2019-05-02,"10","DE","10001","Kent County",29993,148011,739545,155075,210065,96506,99215,92643,59572,14538,4966,6289,676,"10-10001-20190502"
"95","County",2019-05-02,"10","DE","10003","New Castle County",108852,448773,2206248,533411,541434,251862,393849,347185,93437,24332,11113,6559,3066,"10-10003-20190502"
"96","County",2019-05-02,"10","DE","10005","Sussex County",39541,189044,920068,168373,230189,105667,146323,175844,62016,16840,7314,6925,577,"10-10005-20190502"
"97","County",2019-05-03,"10","DE","10001","Kent County",31423,146581,737344,149939,206049,96381,100175,98774,62316,13675,4894,4585,556,"10-10001-20190503"
"98","County",2019-05-03,"10","DE","10003","New Castle County",111057,446568,2262817,518548,560609,255917,420728,370336,91575,25414,12169,5626,1895,"10-10003-20190503"
"99","County",2019-05-03,"10","DE","10005","Sussex County",41806,186779,931420,163937,232155,109091,143098,182944,70285,18824,6577,4045,464,"10-10005-20190503"
"100","County",2019-05-04,"10","DE","10001","Kent County",33929,144075,691885,139169,196018,95247,95469,90533,50755,14968,5148,4022,556,"10-10001-20190504"
"101","County",2019-05-04,"10","DE","10003","New Castle County",117421,440204,2137202,512068,528017,241977,392106,327042,88305,27099,12718,6074,1796,"10-10003-20190504"
"102","County",2019-05-04,"10","DE","10005","Sussex County",43259,185326,880613,157657,230170,106077,135433,158538,62819,17454,6686,5389,390,"10-10005-20190504"
"103","County",2019-05-05,"10","DE","10001","Kent County",34235,143769,585207,136562,162088,70566,78848,71334,39653,13318,5872,5781,1185,"10-10001-20190505"
"104","County",2019-05-05,"10","DE","10003","New Castle County",122542,435083,1852565,444780,493818,203966,319459,260883,81257,25953,13519,7119,1811,"10-10003-20190505"
"105","County",2019-05-05,"10","DE","10005","Sussex County",44472,184113,760945,136272,217660,87985,114129,125603,48004,18573,7821,4490,408,"10-10005-20190505"
"106","County",2019-05-06,"10","DE","10001","Kent County",31217,146787,634621,133248,180965,77212,82604,83579,52011,12998,4038,6108,1858,"10-10001-20190506"
"107","County",2019-05-06,"10","DE","10003","New Castle County",112731,444894,2078843,476999,520266,230454,396902,334364,83917,18512,8294,5481,3654,"10-10003-20190506"
"108","County",2019-05-06,"10","DE","10005","Sussex County",41466,187119,844286,154061,216785,99297,134731,158734,58093,12633,5172,3844,936,"10-10005-20190506"
"109","County",2019-05-07,"10","DE","10001","Kent County",29759,148245,660135,119777,185774,90035,91973,91045,57134,10665,3839,7825,2068,"10-10001-20190507"
"110","County",2019-05-07,"10","DE","10003","New Castle County",109653,447972,2137931,499549,537345,242541,404533,339193,79687,17642,8005,5359,4077,"10-10003-20190507"
"111","County",2019-05-07,"10","DE","10005","Sussex County",39789,188796,901409,161253,238707,108508,138375,167233,61425,14639,5748,4216,1305,"10-10005-20190507"
"112","County",2019-05-08,"10","DE","10001","Kent County",29725,148279,637334,122603,179847,79060,89596,86809,52239,11092,3012,10815,2261,"10-10001-20190508"
"113","County",2019-05-08,"10","DE","10003","New Castle County",109660,447965,2100724,485975,520602,241140,401934,338401,75279,17958,7663,5909,5863,"10-10003-20190508"
"114","County",2019-05-08,"10","DE","10005","Sussex County",40508,188077,875818,156060,224129,104462,140916,169894,59372,11424,4200,4364,997,"10-10005-20190508"
"115","County",2019-05-09,"10","DE","10001","Kent County",30345,147659,659830,128150,186688,88004,89100,88844,53783,10961,3068,8882,2350,"10-10001-20190509"
"116","County",2019-05-09,"10","DE","10003","New Castle County",108914,448711,2167661,513070,523299,248295,406808,354068,84097,19020,8102,4857,6045,"10-10003-20190509"
"117","County",2019-05-09,"10","DE","10005","Sussex County",39653,188932,923545,172046,246821,112049,136757,174348,57650,13159,5057,5015,643,"10-10005-20190509"
"118","County",2019-05-10,"10","DE","10001","Kent County",28554,149450,634823,111015,179444,82931,86564,93172,54285,11632,3854,9091,2835,"10-10001-20190510"
"119","County",2019-05-10,"10","DE","10003","New Castle County",104705,452920,2184719,481580,539438,256845,417870,364947,83893,21798,8771,4888,4689,"10-10003-20190510"
"120","County",2019-05-10,"10","DE","10005","Sussex County",39920,188665,910280,157375,240036,114692,137986,172421,63674,13628,6433,3371,664,"10-10005-20190510"
"121","County",2019-05-11,"10","DE","10001","Kent County",31026,146978,643364,121756,182199,84157,93354,86722,48518,12553,4181,7957,1967,"10-10001-20190511"
"122","County",2019-05-11,"10","DE","10003","New Castle County",110398,447227,2103330,472285,541128,251153,390161,320976,83060,24149,9437,5507,5474,"10-10003-20190511"
"123","County",2019-05-11,"10","DE","10005","Sussex County",41733,186852,889049,165051,236824,109663,141508,160854,51547,14461,4919,3223,999,"10-10005-20190511"
